"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"post-mRNA Release Spliceosomal Complex (GO:0071014)","1/9",0.918024558638029,0.99998945479369,0,0,0.390125747268604,0.0333678984990673,"CWF19L2"
"Cytoplasmic Vesicle Lumen (GO:0060205)","22/115",0.921720213756265,0.99998945479369,0,0,0.737349451234444,0.0601039767236923,"FCN1;GPI;PCSK1;SERPINA3;APAF1;ROCK1;DEFA5;GDI2;APOA1;EEF1A1;POMC;PSMB7;CAND1;CRISPLD2;PPIE;CTSH;S100P;GYG1;ATG7;VCL;S100A11;PAFAH1B2"
"Mitotic Spindle (GO:0072686)","28/143",0.923191750351683,0.99998945479369,0,0,0.758749729612806,0.0606380030809088,"CLTC;HEPACAM2;HNF4G;NEDD9;CDC14C;CDC14B;FLCN;MBIP;MAPK1;MAP4;TBL1X;MAP9;CLASP1;CLASP2;RTRAF;USP44;CD180;CDC7;EML1;KNSTRN;KAT2B;TADA2A;NCOR1;TUBB2A;KATNBL1;HECW2;MYF6;LSM14A"
"Microbody Membrane (GO:0031903)","9/53",0.923885709828677,0.99998945479369,0,0,0.637921648865279,0.0505022829893272,"ALDH3A2;ABCD3;MGST1;TTC1;PEX2;FAR1;PEX10;HMGCR;GDAP1"
"Peroxisomal Membrane (GO:0005778)","9/53",0.923885709828677,0.99998945479369,0,0,0.637921648865279,0.0505022829893272,"ALDH3A2;ABCD3;MGST1;TTC1;PEX2;FAR1;PEX10;HMGCR;GDAP1"
"SAGA-type Complex (GO:0070461)","6/38",0.926664475965843,0.99998945479369,0,0,0.584863805200165,0.0445454060416017,"KAT2B;TADA2A;TMEM98;USP22;MBIP;MAP3K7"
"Lysosomal Membrane (GO:0005765)","75/356",0.932382959839871,0.99998945479369,0,0,0.830659513967059,0.0581558411488004,"SLC35F6;B4GALT1;PLEKHF1;CLTC;ECE1;VLDLR;CLU;RPTOR;LAPTM4B;FLCN;LAPTM4A;AP1G1;CHMP1B;LAMP2;ANKFY1;RNF152;SPG11;BORCS5;SLC36A1;ATP6V0E1;PLA2G4E;ATP6AP2;AP1B1;TFEB;VPS13A;NDUFC2;AP3B1;ATP11A;TMEM150C;EEF1A1;LMBRD1;NPC1;TMEM79;TMBIM1;TLR7;ATP6V0D1;DAGLB;ATP6V0D2;CFTR;SLC29A3;SIDT2;OCA2;AHNAK;BRI3;MGST1;PSEN1;PLD1;GNAI1;NAPG;DPP4;RAP1B;NEU3;ATP6V1H;RDH14;SLC38A9;ATP6V1C1;ATP6V1C2;LYN;MEAK7;CTNS;LNPEP;AP2B1;CP;IRGM;MTOR;GNAO1;DAB2;VAPA;ATG16L1;GNAQ;SLCO4C1;GNB4;HLA-DRB3;CYB561;TECPR1"
"Keratin Filament (GO:0045095)","6/39",0.93731423064201,0.99998945479369,0,0,0.567103140359434,0.0367123828917793,"KRT80;KRT18;KRT4;KRT16;GPER1;KRT1"
"U4 snRNP (GO:0005687)","1/10",0.937920343543491,0.99998945479369,0,0,0.346755537231728,0.0222236508653512,"SNRPD1"
"Alpha-Beta T Cell Receptor Complex (GO:0042105)","1/10",0.937920343543491,0.99998945479369,0,0,0.346755537231728,0.0222236508653512,"NCOR2"
"Preribosome, Small Subunit Precursor (GO:0030688)","1/10",0.937920343543491,0.99998945479369,0,0,0.346755537231728,0.0222236508653512,"RIOK1"
"Primary Lysosome (GO:0005766)","1/10",0.937920343543491,0.99998945479369,0,0,0.346755537231728,0.0222236508653512,"HEXB"
"Extracellular Vesicle (GO:1903561)","10/60",0.941599751438551,0.99998945479369,0,0,0.623626600578273,0.0375267225912915,"ARRDC4;TUBB2A;SERPINE2;CLTC;ATP1A2;PRELP;ATP1A1;ATP1B1;PROM1;VCL"
"Golgi-associated Vesicle Membrane (GO:0030660)","3/23",0.942544296918155,0.99998945479369,0,0,0.467972777892349,0.0276910543302673,"CSPG5;KDELR2;CNGB1"
"Endoribonuclease Complex (GO:1902555)","2/17",0.94282295012307,0.99998945479369,0,0,0.416027491408935,0.0244943531370713,"RPP30;TSN"
"Mitochondrial Respiratory Chain Complex IV (GO:0005751)","2/17",0.94282295012307,0.99998945479369,0,0,0.416027491408935,0.0244943531370713,"COX4I2;COX6C"
"Late Endosome Membrane (GO:0031902)","15/85",0.944001066563009,0.99998945479369,0,0,0.667976018193095,0.0384941106232297,"VAC14;GOSR2;RAB27A;MR1;FIG4;LAPTM4B;ENTREP1;LAPTM4A;CHMP1B;LAMP2;SLC9A9;VTI1A;ATP13A3;HLA-DRB3;SLC29A3"
"COPII-coated ER To Golgi Transport Vesicle (GO:0030134)","13/76",0.94901850603811,0.99998945479369,0,0,0.643268811278731,0.0336603142193921,"GRIA1;SEC16B;MCFD2;SERPINA1;SLC30A5;GOSR2;ECPAS;GNAO1;VTI1A;HLA-DRB3;SEC24D;B2M;CNIH3"
"Cul3-RING Ubiquitin Ligase Complex (GO:0031463)","5/35",0.949976377573043,0.99998945479369,0,0,0.519840451138161,0.0266772556587477,"GAN;KLHL3;KLHL20;KLHL42;RBX1"
"Amphisome (GO:0044753)","1/11",0.95298796890079,0.99998945479369,0,0,0.312059369202226,0.0150265947602281,"CHMP1B"
"Mitochondrial Respiratory Chain Complex III (GO:0005750)","1/11",0.95298796890079,0.99998945479369,0,0,0.312059369202226,0.0150265947602281,"UQCRHL"
"Respiratory Chain Complex III (GO:0045275)","1/11",0.95298796890079,0.99998945479369,0,0,0.312059369202226,0.0150265947602281,"UQCRHL"
"U1 snRNP (GO:0005685)","2/18",0.954550959019387,0.99998945479369,0,0,0.39,0.0181405571333145,"SNRPD1;SNRPB2"
"Connexin Complex (GO:0005922)","2/18",0.954550959019387,0.99998945479369,0,0,0.39,0.0181405571333145,"GJC3;GJA3"
"High-Density Lipoprotein Particle (GO:0034364)","2/18",0.954550959019387,0.99998945479369,0,0,0.39,0.0181405571333145,"CETP;CLU"
"Mitochondrial Proton-Transporting ATP Synthase Complex (GO:0005753)","2/18",0.954550959019387,0.99998945479369,0,0,0.39,0.0181405571333145,"ATP5PF;ATP5MC1"
"Preribosome, Large Subunit Precursor (GO:0030687)","2/18",0.954550959019387,0.99998945479369,0,0,0.39,0.0181405571333145,"EBNA1BP2;NEDD4"
"Proton-Transporting ATP Synthase Complex (GO:0045259)","2/18",0.954550959019387,0.99998945479369,0,0,0.39,0.0181405571333145,"ATP5PF;ATP5MC1"
"Mitochondrial Respiratory Chain Complex I (GO:0005747)","6/41",0.954569423898749,0.99998945479369,0,0,0.534626496079241,0.0248574082521272,"NDUFB9;NDUFA12;NDUFB4;NDUFS4;NDUFC2;NDUFC2-KCTD14"
"Respiratory Chain Complex I (GO:0045271)","6/41",0.954569423898749,0.99998945479369,0,0,0.534626496079241,0.0248574082521272,"NDUFB9;NDUFA12;NDUFB4;NDUFS4;NDUFC2;NDUFC2-KCTD14"
"Extracellular Membrane-Bounded Organelle (GO:0065010)","9/57",0.956142971711211,0.99998945479369,0,0,0.584606648771423,0.0262183367442005,"ARRDC4;TUBB2A;SERPINE2;CLTC;ATP1A2;PRELP;ATP1A1;ATP1B1;VCL"
"Endoplasmic Reticulum Lumen (GO:0005788)","57/284",0.960324072607934,0.99998945479369,0,0,0.781372850757718,0.0316334703085535,"APP;COL18A1;ERO1B;COLGALT2;SERPINA1;CSF1;COL14A1;CHRDL1;TXNDC16;ADAMTSL1;STS;EVA1A;CDH2;B2M;IGFBP1;TOR3A;COL23A1;WNT5A;APOA1;CNPY3;PDIA5;SUMF1;COL2A1;F9;COL4A2;SPARCL1;COL21A1;FAM20C;COL13A1;SELENOF;LTBP1;THBS1;TSPAN33;TGOLN2;CST3;PDGFC;PENK;ESD;SPP2;MAPK1;IGFBP7;AMELX;COL28A1;MBTPS1;COL24A1;ERAP2;GOLM1;WNT7B;ERAP1;FN1;FMO1;CP;MANF;KTN1;ERP44;TSPAN14;FBN1"
"Cilium (GO:0005929)","51/257",0.961053918409699,0.99998945479369,0,0,0.770513020143457,0.0306084486700454,"ROPN1B;FANK1;CLXN;TTC23;NPY2R;EFCAB7;GLI3;GLI2;FLCN;TCTN2;IQUB;CFAP47;PRLHR;KIFAP3;IFT57;BBS4;DNAI4;ANXA1;IFT140;SORD;DLEC1;DYNLL2;MOSMO;CATSPERB;IFT43;SCNN1A;SAXO1;CCDC40;CNGB1;INTU;ARL6;DNAH5;GPR88;DNAH9;CBL;MCHR1;KIF3B;TMEM67;TTC21B;P2RY1;PROM1;DRD2;DNAI1;FHDC1;CYRIB;TTLL5;RSPH1;TTLL3;CFAP161;DYNLRB1;CEP89"
"Azurophil Granule Membrane (GO:0035577)","9/58",0.962004673598656,0.99998945479369,0,0,0.572637975280965,0.0221816874986695,"RAP1B;B4GALT1;VAPA;BRI3;LAMP2;SLCO4C1;MGST1;NDUFC2;PSEN1"
"T Cell Receptor Complex (GO:0042101)","2/19",0.963954785697215,0.99998945479369,0,0,0.367034566403881,0.013474164960419,"NCOR2;SYK"
"Respiratory Chain Complex IV (GO:0045277)","2/19",0.963954785697215,0.99998945479369,0,0,0.367034566403881,0.013474164960419,"COX4I2;COX6C"
"90S Preribosome (GO:0030686)","1/12",0.964398909210795,0.99998945479369,0,0,0.283671595359907,0.0102831701446525,"SRFBP1"
"RNA Polymerase I Complex (GO:0005736)","1/12",0.964398909210795,0.99998945479369,0,0,0.283671595359907,0.0102831701446525,"POLR1D"
"Microtubule (GO:0005874)","35/185",0.966051027162911,0.99998945479369,0,0,0.726496436232787,0.0250921865325682,"MACF1;TUBD1;KIF12;CRHBP;TUBA3D;KIF3B;KIF5C;MAP6;KIF21A;MAP4;KIFAP3;DNM1L;CDK5RAP3;CLASP1;CDK5RAP2;CLASP2;TRIM63;CCDC57;MX2;MX1;ZNF804A;KIF24;FHDC1;EML1;DNM2;DNM3;DLG1;TUBB2A;SYNJ1;KIF2A;APC;MAP1B;TBCE;CDK2AP2;TRIM55"
"Anaphase-Promoting Complex (GO:0005680)","2/20",0.97147162679948,0.99998945479369,0,0,0.346620847651775,0.0100323221157105,"CDC23;ANAPC16"
"mRNA Cleavage And Polyadenylation Specificity Factor Complex (GO:0005847)","1/13",0.973040444607393,0.99998945479369,0,0,0.260015117157974,0.00710611714028953,"CPSF7"
"Mitotic Spindle Microtubule (GO:1990498)","1/13",0.973040444607393,0.99998945479369,0,0,0.260015117157974,0.00710611714028953,"CLTC"
"Septin Cytoskeleton (GO:0032156)","1/13",0.973040444607393,0.99998945479369,0,0,0.260015117157974,0.00710611714028953,"SEPTIN11"
"Septin Ring (GO:0005940)","1/13",0.973040444607393,0.99998945479369,0,0,0.260015117157974,0.00710611714028953,"SEPTIN11"
"Azurophil Granule (GO:0042582)","28/155",0.974384159685442,0.99998945479369,0,0,0.686508402867552,0.0178146449771188,"PYGB;SERPINA3;B4GALT1;BRI3;HEXB;GDI2;MGST1;PSEN1;ORM2;RAP1B;HEBP2;CYB5R3;TTR;CREG1;LAMP2;MAPK1;SLC18A1;NHLRC3;ARG1;NDUFC2;RNASE3;LYZ;TADA2A;TUBB2A;VAPA;SLCO4C1;ACTR10;FRK"
"Ribosome (GO:0005840)","9/61",0.975601673671243,0.99998945479369,0,0,0.539493956384314,0.0133259847090137,"SERP1;LARP1;RPL32;RPS29;RRBP1;NR0B1;NCK1;RPL19;RPS23"
"Microtubule Cytoskeleton (GO:0015630)","68/342",0.977364893031059,0.99998945479369,0,0,0.771604862925079,0.0176660580924144,"MAST2;CLTC;PINX1;HEPACAM2;KIF12;LYST;SEPTIN11;CRHBP;KIF5C;CSPP1;KIF21A;SOX9;KIFAP3;DNM1L;CDK5RAP3;CDK5RAP2;TRIM63;DST;MTUS1;KIF24;NAV1;EML1;GABRG3;GTF2F2;CKAP5;DNM2;DNM3;TUBB2A;IFT43;KIF2A;INCENP;MAP1B;RELL1;MAPRE2;KANK4;TRIM55;MACF1;CTDP1;ARL6;NEDD9;TUBD1;TTK;SPATA7;NUAK1;TUBA3D;BCL2L10;KIF3B;ATXN7;MAP7;MAP6;MAP4;CLASP1;CLASP2;MX2;MX1;DTNBP1;TEX35;FHDC1;ADCY10;DLG1;FER;TTLL3;SYNJ1;APC;KATNBL1;TBCE;CDK2AP2;CCSER2"
"MHC Protein Complex (GO:0042611)","2/21",0.977463385566674,0.99998945479369,0,0,0.328355941399891,0.00748469146142256,"GNAO1;HLA-DRB3"
"Mitochondrial Outer Membrane Translocase Complex (GO:0005742)","2/21",0.977463385566674,0.99998945479369,0,0,0.328355941399891,0.00748469146142256,"HSPA9;MTX2"
"RNA Polymerase II, Core Complex (GO:0005665)","1/14",0.979584594036511,0.99998945479369,0,0,0.239998097140954,0.00495036414660515,"POLR2M"
"Spliceosomal snRNP Complex (GO:0097525)","8/57",0.98027596721396,0.99998945479369,0,0,0.508906452754512,0.0101380006419573,"LSM8;SNRNP40;PRPF18;LSM6;SNRPD1;SNRPB2;BUD13;LSM3"
"Spindle Microtubule (GO:0005876)","10/68",0.981058665864586,0.99998945479369,0,0,0.537324274665641,0.0102752623674731,"KIF2A;KIF3B;ZWILCH;CCDC57;CHMP1B;CLTC;KIFAP3;CLASP1;MAP9;CLASP2"
"Mitochondrial Ribosome (GO:0005761)","2/22",0.9822274654602,0.99998945479369,0,0,0.311917525773196,0.0055934181618261,"MRPS22;MTG2"
"COPII Vesicle Coat (GO:0030127)","1/15",0.98454033114242,0.99998945479369,0,0,0.22284065141208,0.00347194996710316,"SEC24D"
"Core Mediator Complex (GO:0070847)","2/23",0.98600675923451,0.99998945479369,0,0,0.297044673539519,0.0041859740936988,"MED9;MED27"
"Spindle (GO:0005819)","38/210",0.987308066768548,0.99998945479369,0,0,0.687297707268529,0.00877896623813964,"CTDP1;CLTC;PINX1;HEPACAM2;HNF4G;NEDD9;TTK;CDC14C;CDC14B;FLCN;BCL2L10;KIF3B;CSPP1;MBIP;MAPK1;MAP4;TBL1X;KIFAP3;MAP9;CLASP1;RTRAF;CLASP2;CCDC57;USP44;CD180;CDC7;EML1;KNSTRN;KAT2B;TADA2A;NCOR1;TUBB2A;KIF2A;INCENP;KATNBL1;HECW2;MYF6;LSM14A"
"U2-type Precatalytic Spliceosome (GO:0071005)","6/49",0.988586692171764,0.99998945479369,0,0,0.434930750847018,0.00499254376991635,"LSM8;LSM6;SNRPD1;SNRPB2;MAGOHB;LSM3"
"Chromosome (GO:0005694)","28/164",0.989905834070329,0.99998945479369,0,0,0.640693590869184,0.00650012958265287,"CDCA2;PINX1;SETD7;NCAPG;SMC6;MKI67;HDAC8;FIGNL1;BMS1;HORMAD2;KMT5A;TRAPPC13;TOPBP1;DDX18;PBRM1;UTP6;SETMAR;HMGA2;BAZ1A;RBL2;EBNA1BP2;STAG1;POLR1A;DMC1;SHLD1;PIN4;TOP1;CLOCK"
"RNA Polymerase III Complex (GO:0005666)","1/17",0.991134954891386,0.99998945479369,0,0,0.194959802102659,0.00173603386940179,"POLR1D"
"Transcription Factor TFTC Complex (GO:0033276)","1/17",0.991134954891386,0.99998945479369,0,0,0.194959802102659,0.00173603386940179,"USP22"
"U2 snRNP (GO:0005686)","2/25",0.991362515223301,0.99998945479369,0,0,0.271178843567907,0.0023524775669524,"SNRPD1;SNRPB2"
"GABA-A Receptor Complex (GO:1902711)","1/18",0.993286890167953,0.99998945479369,0,0,0.183479452387015,0.00123587064041296,"GABRG3"
"Precatalytic Spliceosome (GO:0071011)","6/52",0.993419326756276,0.99998945479369,0,0,0.406484953973694,0.00268378493361148,"LSM8;LSM6;SNRPD1;SNRPB2;MAGOHB;LSM3"
"Lumenal Side Of Endoplasmic Reticulum Membrane (GO:0098553)","2/27",0.994695298938594,0.99998945479369,0,0,0.249451546391753,0.00132678810964247,"GNAO1;HLA-DRB3"
"Cytosolic Small Ribosomal Subunit (GO:0022627)","4/41",0.994970002706641,0.99998945479369,0,0,0.336968156275087,0.00169922605694325,"RPS4Y2;RPS29;RPS4Y1;RPS23"
"Small Ribosomal Subunit (GO:0015935)","4/42",0.995924256985616,0.99998945479369,0,0,0.328078860517631,0.00133989752152241,"RPS4Y2;RPS29;RPS4Y1;RPS23"
"Mitochondrial Membrane (GO:0031966)","105/540",0.99706523582589,0.99998945479369,0,0,0.74813857027669,0.00219883838989091,"PHB1;MTCH2;DHFR2;NDUFA12;GHITM;CLU;BNIP3L;ACSL1;MRPS18A;ACSL4;RAB32;VDAC3;SLC25A51;VDAC1;RAF1;SPATA19;MAOA;MTARC1;SLC41A3;MRPL17;PLD6;PSEN1;ACACB;ATP5MC1;TIMM50;TMEM242;PGS1;APOO;BCL2L10;CYB5R3;BCL2L11;CYP11A1;COX10;MCL1;UQCC2;UQCC5;COQ7;SPART;OGDH;BCL2;NDUFAF2;SPIRE1;CYCS;SFXN2;BCL2L1;TMEM186;HK2;MRPL3;IMMP2L;MRPL1;CPT2;NNT;MTG2;GPER1;FLVCR2;EFHD1;DNM1L;SLC18A1;BOK;MRPS28;MRPS27;MYOC;MRPS22;VPS13A;TIMM23;NDUFC2;MRPL46;MRPL44;FAM210B;QTRT2;RNF144B;MRPS9;NDUFS4;TMBIM6;MICU3;SLC25A12;MICU1;SLC25A4;SLC29A3;SLC25A13;AGPAT5;NDUFB9;MTFP1;NDUFB4;UCP1;AMBRA1;MRPS30;BPHL;AGPAT4;UCP3;UCP2;MFN1;SLC25A20;CYB5B;CYB5A;ATP5PF;MTX2;BNIP3;COX6C;GDAP1;IRGM;DHODH;GPAM;RTN4IP1;SLC25A33"
"U2-type Spliceosomal Complex (GO:0005684)","11/90",0.998616028012762,0.99998945479369,0,0,0.433425984274616,0.000600264891552175,"LSM8;SNRNP40;PRPF18;LSM6;SNRPD1;PPIE;SNRPB2;BUD13;PRPF19;MAGOHB;LSM3"
"Nuclear Lumen (GO:0031981)","153/780",0.999295327698573,0.99998945479369,0,0,0.75407574247193,0.000531563599974559,"RPL4;SRP19;FBXO25;NUCKS1;PRDM1;ADARB1;RBPJ;ADARB2;CDC14C;MKI67;TXN2;CDC14B;GOLGA3;RPS6KA6;PIM1;MACROD2;PHLDA1;CDK5RAP3;TSPYL2;ABT1;DDX18;AGTPBP1;SCAF11;SLC30A5;CD180;MTUS1;SETMAR;ACSL5;LDOC1;VRK1;GABRG3;RUNX3;THAP2;EEF1A1;EBNA1BP2;MYCN;CCNY;KAT6A;XRN2;SRSF5;CCNO;ZCCHC7;MEAF6;TXK;CDKN2AIP;FXR1;ATXN1;FIGNL1;MBIP;ABL1;ASIC2;N4BP1;COX10;SRPK2;PDHA1;ATP8B2;IQSEC1;INSR;PYM1;HMGA2;ISG20;DIAPH2;LSM6;STK24;SPATS2L;NANOG;PIN4;ATM;RETREG1;INKA2;CDKN1A;DOCK4;MCM7;NVL;PINX1;SETD7;MCM10;PIK3CB;CHD3;LDB2;FMN2;STON2;MYSM1;TENT4B;GLI3;SYNE2;GLI2;PHF8;SMG6;SYNE1;AKAP11;CPT2;GPER1;SPG11;PRMT6;PBRM1;PPP1R12A;MRPS27;PARP1;RBM19;EN2;AEN;URB2;BAZ1A;MED27;REXO2;SIRT1;DDX50;UTP18;CKAP5;ETV6;RBL2;GPRC5B;MRPS9;GPRC5A;RNF169;KIF2A;AOPEP;C1D;FRG1;TUT1;TOP1;EEF1E1;PAFAH1B2;AGPAT5;CIPC;PARN;HDAC8;GNAI1;NWD1;BMS1;DNAJB9;IGF2BP3;E2F5;PCDH1;RPL19;ARFGEF1;UTP6;MYO10;STAT1;MTX2;MEAK7;ELP3;PML;VMP1;KLF6;KATNBL1;SCD;NEDD4;RGS12;CENPP;ZNF354A;RAN"
"U12-type Spliceosomal Complex (GO:0005689)","1/28",0.999581999831164,0.99998945479369,0,0,0.115447750368385,4.82672677116286e-05,"SNRPD1"
"Intracellular Organelle Lumen (GO:0070013)","167/856",0.999688844093395,0.99998945479369,0,0,0.748041877777485,0.000232793868130183,"FCN1;ERO1B;APP;DHFR2;CSF1;CALML5;ACSM1;GOLIM4;OGDHL;ABAT;ACSM5;ACSM4;NR3C1;TXNDC16;TXN2;GLS;TP53AIP1;STS;EVA1A;CDH2;PDK4;MTERF1;GYG1;B2M;GOLGA7;IGFBP1;KCMF1;GSTK1;TOR3A;PPTC7;MUCL1;PHYKPL;GPT2;OMD;COL23A1;KRT1;WNT5A;CNPY3;ARMC8;PDIA5;EEF1A1;CHIT1;COL4A2;CRISPLD2;CLPP;SPARCL1;PPIE;SUCLG2;ALDH7A1;VCL;COL13A1;SDC3;AK4;LTBP1;TGOLN2;HSPH1;CYP11A1;PDGFC;PENK;ESD;AP4S1;IGFBP7;ATG7;AMELX;COL28A1;HSPA9;PDHA1;COL24A1;UQCC2;INSR;MTERF4;DEFA5;GOT2;FN1;MTHFS;LYZ;CP;ACADSB;MANF;OGDH;SDC1;CSPG5;MUC20;FBN1;GPI;COL18A1;GFM1;ORM1;COLGALT2;SERPINA1;HIBADH;COL14A1;GFM2;ACSM2A;ETFA;CHRDL1;SYNE2;AP4M1;ADAMTSL1;ACADL;AUH;CA5A;ACP6;MTG2;CTSH;METTL15;CAMP;HIBCH;APAF1;ELAC2;APOA1;NGF;REXO2;DCN;SUMF1;RAB33B;F9;COL2A1;PCCA;COL21A1;FAM20C;PLEKHO2;PAFAH1B2;LTF;ASAH1;OAT;CANT1;SELENOF;PRELP;TSPAN33;THBS1;EGFR;CST3;PSMB7;RIDA;CAND1;FTMT;MTHFD1L;OXCT1;SPP2;BPNT2;MAPK1;PDSS2;ACSS1;GPC6;MUC4;CBR4;MBTPS1;ERAP2;AADAT;GOLM1;MDH2;WNT7B;ERAP1;GSR;FMO1;SOD3;TRIT1;KTN1;NUDT9;ERP44;TSPAN14;SUCLA2;LYRM4;YPEL5;FMOD;ACTR10"
"Nucleolus (GO:0005730)","148/771",0.999731029097152,0.99998945479369,0,0,0.733537797141328,0.000197326862352237,"RPL4;SRP19;FBXO25;NUCKS1;PRDM1;ADARB1;RBPJ;ADARB2;CDC14C;MKI67;TXN2;CDC14B;GOLGA3;RPS6KA6;PIM1;MACROD2;PHLDA1;CDK5RAP3;TSPYL2;ABT1;DDX18;AGTPBP1;SCAF11;SLC30A5;CD180;MTUS1;SETMAR;ACSL5;LDOC1;VRK1;GABRG3;RUNX3;THAP2;EEF1A1;EBNA1BP2;MYCN;CCNY;KAT6A;XRN2;SRSF5;CCNO;ZCCHC7;MEAF6;TXK;CDKN2AIP;FXR1;ATXN1;MBIP;ABL1;ASIC2;N4BP1;COX10;SRPK2;PDHA1;ATP8B2;IQSEC1;PYM1;ISG20;DIAPH2;LSM6;STK24;SPATS2L;NANOG;PIN4;ATM;RETREG1;INKA2;CDKN1A;DOCK4;MCM7;NVL;PINX1;SETD7;MCM10;PIK3CB;CHD3;LDB2;FMN2;STON2;MYSM1;TENT4B;GLI3;GLI2;PHF8;SMG6;SYNE1;AKAP11;CPT2;GPER1;SPG11;PRMT6;PPP1R12A;MRPS27;PARP1;RBM19;EN2;AEN;URB2;MED27;REXO2;SIRT1;DDX50;UTP18;CKAP5;ETV6;RBL2;GPRC5B;MRPS9;GPRC5A;RNF169;KIF2A;AOPEP;POLR1A;C1D;FRG1;POLR1D;TUT1;TOP1;EEF1E1;PAFAH1B2;AGPAT5;CIPC;PARN;GNAI1;NWD1;BMS1;DNAJB9;IGF2BP3;E2F5;PCDH1;RPL19;ARFGEF1;UTP6;MYO10;STAT1;MTX2;MEAK7;ELP3;PML;VMP1;KLF6;KATNBL1;SCD;NEDD4;RGS12;CENPP;ZNF354A;RAN"
"Mitochondrial Matrix (GO:0005759)","59/355",0.999826866473708,0.99998945479369,0,0,0.61764341015332,0.000106944039657512,"DHFR2;GFM1;HIBADH;GFM2;ACSM1;ACSM2A;ABAT;ACSM5;OGDHL;ETFA;ACSM4;NR3C1;GLS;TXN2;TP53AIP1;ACADL;AUH;CA5A;MTG2;ACP6;PDK4;MTERF1;METTL15;HIBCH;GSTK1;PPTC7;PHYKPL;MRPS22;GPT2;ELAC2;REXO2;PCCA;CLPP;SUCLG2;ALDH7A1;OAT;AK4;RIDA;FTMT;MTHFD1L;CYP11A1;OXCT1;PDSS2;ACSS1;CBR4;HSPA9;PDHA1;MDH2;UQCC2;MTERF4;GSR;GOT2;MTHFS;ACADSB;TRIT1;NUDT9;SUCLA2;LYRM4;OGDH"
"Transcription Factor TFIID Complex (GO:0005669)","2/42",0.999874843714242,0.99998945479369,0,0,0.155752577319588,1.94946340379877e-05,"TAF3;GTF2E2"
"Cytosolic Large Ribosomal Subunit (GO:0022625)","3/52",0.999916334907453,0.99998945479369,0,0,0.190643137023834,1.59508429762487e-05,"RPL4;RPL32;RPL19"
"Large Ribosomal Subunit (GO:0015934)","3/52",0.999916334907453,0.99998945479369,0,0,0.190643137023834,1.59508429762487e-05,"RPL4;RPL32;RPL19"
"Intracellular Non-Membrane-Bounded Organelle (GO:0043232)","237/1195",0.999917012700911,0.99998945479369,0,0,0.760665163293879,6.31281668674191e-05,"RPL4;ADARB1;RBPJ;ADARB2;MKI67;GOLGA3;RPS6KA6;CSPP1;CDK5RAP3;CDK5RAP2;TSPYL2;ABT1;DDX18;SCAF11;KRT1;MTUS1;SETMAR;ACSL5;LDOC1;ACSL4;GABRG3;RUNX3;THAP2;CCNY;BIN1;XRN2;CLOCK;CCNO;MACF1;CDCA2;MEAF6;TXK;CDKN2AIP;FXR1;CYB5R3;EPB41L1;N4BP1;SRPK2;IQSEC1;ALOX15B;CIDEC;STAG1;PARVG;SPATS2L;NANOG;ATM;RETREG1;INKA2;RPS23;CDKN1A;CLTC;SETD7;HEPACAM2;PTPRM;FMN2;STON2;GLI3;GLI2;PHF8;SMG6;HINT1;AKAP11;PCLO;SERP1;SH3PXD2B;ADIG;PRMT6;MRPS27;PARP1;RIPK2;EN2;AEN;MED27;DYNLL2;SIRT1;GPRC5B;MRPS9;GPRC5A;RNF169;TUBB2A;KIF2A;INCENP;DMC1;FRG1;TUT1;PLIN1;EEF1E1;PAFAH1B2;KANK1;CTDP1;CIPC;NEDD9;GNAI1;RPL19;UTP6;STAT1;MTX2;MEAK7;ELP3;UBE2G2;VMP1;FIG4;KRT16;NEDD4;CAPZA1;PNPLA4;CENPP;ZNF354A;RAB3GAP1;SRP19;RIPOR2;FBXO25;NUCKS1;PRDM1;CDC14C;CLU;TXN2;CDC14B;SALL1;PIM1;MACROD2;TRAPPC13;PHLDA1;AGTPBP1;SLC30A5;CD180;TPM1;VRK1;FRMD3;EEF1A1;FRMD5;EBNA1BP2;MYCN;KAT6A;FSCN1;SRSF5;TNIK;KANK4;VCL;ZCCHC7;ABHD5;RAP1B;BCL2L10;ATXN1;CALD1;MBIP;ABL1;ASIC2;COX10;PDHA1;ATP8B2;CAV1;PYM1;MSN;ISG20;MFHAS1;DIAPH2;LSM6;STK24;PIN4;SNAP25;DYRK3;DOCK4;DYRK2;EDA;MCM7;MTCL1;NVL;PINX1;TCHH;MCM10;LDB3;PIK3CB;CHD3;LDB2;MYSM1;TENT4B;SYNE1;CAPZB;CPT2;GPER1;HORMAD2;TOPBP1;SPG11;NCK1;PPP1R12A;RBM19;VPS13A;SHROOM3;URB2;REXO2;DDX50;UTP18;CKAP5;ETV6;ZAR1;RBL2;AOPEP;POLR1A;TRAF6;C1D;CFAP58;ITGB1BP1;LCP1;TOP1;LDAH;SAXO1;AGPAT5;ROCK1;PARN;RRBP1;TTK;AMBRA1;ADD3;ADD1;NWD1;BMS1;DNAJB9;MAPK1;IGF2BP3;IGF2BP2;E2F5;PCDH1;DNAI1;ARFGEF1;MYO10;CDC42BPB;CDC42BPA;PML;MYO1E;KLF6;KATNBL1;SCD;SHLD1;RGS12;VIM;RAN"
